issue_type,issue_detail,columns_involved,METERID,CONSUMERNAME,UNITSCONSUMED,BILLAMOUNT,BILLINGDATE,EMAIL,REGION,ISSUEFLAG
null_blank,Null values detected in column REGION,REGION,MTR1255,Priya,999999,9999999,2025-05-01,sara281@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1257,Neha,250,-200,2025-05-01,alice321@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1264,,250,-200,2025-05-01,sara987@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1265,,250,9999999,2025-05-01,missingdomain@,,NO
null_blank,Null values detected in column REGION,REGION,MTR1273,Priya,999999,9999999,2025-05-01,mike750@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1284,Ravi,-50,9999999,2025-05-01,john379@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1288,,999999,500,2025-05-01,david886@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1297,,250,500,2025-05-01,john229@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1301,Priya,-50,-200,2025-05-01,sara733@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1302,Priya,250,500,2025-05-01,john826@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1303,Ravi,-50,-200,2025-05-01,alice568@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1304,Ravi,250,9999999,2025-05-01,alice79@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1305,,250,500,2025-05-01,mike745@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1306,Priya,100,9999999,2025-05-01,alice796@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1307,Neha,999999,9999999,2025-05-01,john773@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1312,Ravi,999999,-200,2025-05-01,emma581@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1317,,100,1500,2025-05-01,alice654@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1319,,999999,9999999,2025-05-01,sara879@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1324,,250,-200,2025-05-01,john250@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1325,Priya,999999,500,2025-05-01,mike183@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1330,Neha,250,500,2025-05-01,alice312@company.com,,YES
null_blank,Null values detected in column REGION,REGION,MTR1331,Priya,999999,-200,2025-05-01,sara676@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1353,Neha,250,1500,2025-05-01,david990@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1354,,250,9999999,2025-05-01,sara177@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1355,Priya,-50,500,2025-05-01,david483@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1357,Ravi,-50,1500,2025-05-01,david386@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1358,Priya,100,9999999,2025-05-01,sara145@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1362,Priya,100,500,2025-05-01,emma486@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1367,,-50,-200,2025-05-01,sara386@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1369,,-50,9999999,2025-05-01,mike479@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1379,Ravi,999999,9999999,2025-05-01,alice177@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1396,Ravi,-50,500,2025-05-01,david356@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1408,Neha,-50,9999999,2025-05-01,david74@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1409,Priya,-50,-200,2025-05-01,david47@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1412,Priya,999999,9999999,2025-05-01,sara776@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1415,,100,1500,2025-05-01,david497@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1416,Neha,250,-200,2025-05-01,sara917@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1420,Neha,100,1500,2025-05-01,alice360@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1421,Neha,100,1500,2025-05-01,mike39@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1424,Ravi,-50,1500,2025-05-01,mike814@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1425,Ravi,999999,500,2025-05-01,john16@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1426,Ravi,-50,500,2025-05-01,emma502@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1432,Ravi,250,1500,2025-05-01,emma60@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1439,Priya,-50,-200,2025-05-01,mike557@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1443,Ravi,-50,500,2025-05-01,emma891@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1444,Neha,100,-200,2025-05-01,sara328@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1447,Neha,250,500,2025-05-01,john754@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1448,,-50,1500,2025-05-01,david238@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1453,Ravi,999999,500,2025-05-01,emma772@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1454,,250,500,2025-05-01,john119@yahoo.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1462,Ravi,250,500,2025-05-01,david538@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1465,Priya,-50,-200,2025-05-01,john582@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1467,Ravi,999999,-200,2025-05-01,mike142@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1473,,100,500,2025-05-01,alice550@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1478,Neha,250,9999999,2025-05-01,john733@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1483,,-50,500,2025-05-01,sara699@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1487,Ravi,100,1500,2025-05-01,emma552@gmail.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1496,Ravi,250,-200,2025-05-01,david492@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1498,,250,9999999,2025-05-01,john238@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1499,Neha,-50,500,2025-05-01,mike599@company.com,,NO
null_blank,Null values detected in column REGION,REGION,MTR1500,,250,1500,2025-05-01,alice584@company.com,,NO
