CustomerID,Name,Age,Email,Phone,Country,Salary,IssueFlag
CUST1185,Alice,25,david540@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1186,Alice,-10,alice328@yahoo.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1187,David,Twenty,john756@yahoo.com,INVALID_PHONE,USA,50000,NO
CUST1188,,Twenty,emma433@company.com,9876543210,USA,999999999,NO
CUST1189,Alice,200,david668@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1190,John,200,sara77@company.com,INVALID_PHONE,,70000,NO
CUST1191,John,-10,alice64@gmail.com,123,,50000,NO
CUST1192,David,-10,alice497@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1193,John,-10,john854@company.com,INVALID_PHONE,USA,50000,NO
CUST1194,David,200,john491@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST1195,,Twenty,alice723@yahoo.com,123,India,999999999,NO
CUST1196,John,-10,emma429@yahoo.com,123,India,70000,NO
CUST1197,,Twenty,david668@gmail.com,INVALID_PHONE,,-1000,NO
CUST1198,,35,sara839@gmail.com,123,,-1000,NO
CUST1199,Alice,Twenty,emma523@gmail.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST100,Alice,-10,@gmail.com,INVALID_PHONE,UnknownCountry,50000,YES
CUST1201,David,-10,sara745@company.com,123,India,70000,NO
CUST1202,,25,emma57@gmail.com,9876543210,,-1000,NO
CUST1203,Alice,Twenty,alice21@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1204,John,25,david151@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1205,David,25,john424@yahoo.com,9876543210,,50000,NO
CUST1206,Alice,-10,sara924@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1207,David,-10,john554@yahoo.com,9876543210,USA,50000,NO
CUST1208,David,35,sara408@yahoo.com,123,India,70000,NO
CUST1209,John,-10,mike968@company.com,9876543210,USA,70000,NO
CUST1210,David,-10,emma985@company.com,INVALID_PHONE,India,-1000,NO
CUST1211,,25,emma887@gmail.com,9876543210,USA,70000,NO
CUST1212,John,Twenty,david860@yahoo.com,123,India,50000,NO
CUST1213,David,35,john548@gmail.com,INVALID_PHONE,India,70000,NO
CUST1214,Alice,Twenty,mike586@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1215,David,25,sara259@company.com,INVALID_PHONE,,50000,NO
CUST1216,Alice,25,emma315@yahoo.com,INVALID_PHONE,India,50000,NO
CUST1217,David,Twenty,mike787@yahoo.com,9876543210,USA,50000,NO
CUST1218,David,-10,john908@gmail.com,123,,50000,NO
CUST1219,,200,alice518@yahoo.com,INVALID_PHONE,India,50000,NO
CUST1220,John,200,david669@yahoo.com,123,India,50000,NO
CUST1221,Alice,Twenty,david276@yahoo.com,123,USA,-1000,NO
CUST1222,John,25,david130@company.com,9876543210,India,50000,NO
CUST1223,,25,emma640@company.com,9876543210,India,-1000,NO
CUST1224,Alice,25,sara419@company.com,INVALID_PHONE,,70000,NO
CUST1225,John,Twenty,emma751@gmail.com,9876543210,India,50000,NO
CUST1226,,200,alice310@gmail.com,9876543210,USA,999999999,NO
CUST1227,David,-10,david460@gmail.com,9876543210,India,70000,NO
CUST1228,,25,sara696@company.com,9876543210,,999999999,NO
CUST1229,John,25,david401@company.com,123,USA,70000,NO
CUST1230,,200,emma244@company.com,9876543210,,50000,NO
CUST1231,David,35,alice840@company.com,INVALID_PHONE,USA,-1000,NO
CUST1232,Alice,-10,sara701@company.com,123,,999999999,NO
CUST1233,John,25,mike882@gmail.com,INVALID_PHONE,India,-1000,NO
CUST1234,David,Twenty,john836@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1235,David,200,david790@gmail.com,9876543210,USA,70000,NO
CUST1236,John,-10,david454@yahoo.com,123,India,-1000,NO
CUST1237,John,-10,mike168@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1238,John,-10,mike973@company.com,9876543210,,50000,NO
CUST1239,John,-10,emma895@company.com,9876543210,,50000,NO
CUST1240,John,Twenty,alice575@yahoo.com,123,,999999999,YES
CUST1241,,35,alice792@company.com,9876543210,USA,70000,NO
CUST1242,Alice,Twenty,sara768@company.com,9876543210,UnknownCountry,70000,NO
CUST1243,,35,emma517@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1244,,35,emma145@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1245,John,Twenty,john443@yahoo.com,9876543210,USA,70000,NO
CUST1246,John,35,david231@company.com,INVALID_PHONE,,50000,NO
CUST1247,,-10,mike948@yahoo.com,123,UnknownCountry,50000,NO
CUST1248,Alice,25,sara827@gmail.com,123,USA,70000,NO
CUST1249,Alice,25,john9@yahoo.com,9876543210,,999999999,NO
CUST1250,,Twenty,sara120@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1251,John,Twenty,sara227@gmail.com,9876543210,USA,70000,NO
CUST1252,David,Twenty,alice469@company.com,123,UnknownCountry,999999999,NO
CUST1253,John,35,sara631@gmail.com,9876543210,UnknownCountry,70000,NO
CUST1254,Alice,35,emma542@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1255,John,-10,sara213@company.com,9876543210,USA,70000,NO
CUST1256,Alice,200,mike829@gmail.com,9876543210,,70000,NO
CUST1257,David,Twenty,sara953@gmail.com,9876543210,India,999999999,NO
CUST1258,,35,emma825@yahoo.com,123,India,999999999,NO
CUST1259,John,200,john811@company.com,123,,-1000,NO
CUST1260,,200,missingdomain@,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1261,David,Twenty,david473@gmail.com,9876543210,,70000,NO
CUST1262,,25,david144@gmail.com,123,UnknownCountry,-1000,NO
CUST1263,Alice,25,david314@company.com,9876543210,India,999999999,NO
CUST1264,David,Twenty,john192@gmail.com,123,USA,50000,NO
CUST1265,,Twenty,emma898@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1266,,25,alice385@gmail.com,9876543210,,999999999,NO
CUST1267,,25,john238@gmail.com,9876543210,,50000,NO
CUST1268,David,-10,emma389@gmail.com,INVALID_PHONE,,70000,NO
CUST1269,David,35,sara852@yahoo.com,123,,70000,NO
CUST1270,,25,john767@company.com,9876543210,India,70000,NO
CUST1271,David,200,emma621@yahoo.com,9876543210,USA,-1000,NO
CUST1272,John,35,emma71@yahoo.com,123,USA,50000,NO
CUST1273,,-10,sara299@gmail.com,9876543210,India,50000,NO
CUST1274,John,Twenty,alice588@company.com,123,India,50000,NO
CUST1275,,25,sara104@gmail.com,INVALID_PHONE,,50000,NO
CUST1276,Alice,Twenty,emma378@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1277,John,Twenty,emma353@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST1278,Alice,25,mike885@gmail.com,123,,999999999,NO
CUST1279,John,35,mike625@company.com,INVALID_PHONE,India,70000,NO
CUST1280,,35,emma566@yahoo.com,INVALID_PHONE,India,-1000,YES
CUST1281,Alice,Twenty,mike755@company.com,123,UnknownCountry,999999999,NO
CUST1282,,200,john275@gmail.com,123,India,-1000,NO
CUST1283,David,35,emma325@company.com,9876543210,UnknownCountry,999999999,NO
CUST1284,,Twenty,david298@company.com,INVALID_PHONE,USA,70000,NO
CUST1285,John,200,david497@yahoo.com,123,USA,70000,NO
CUST1286,David,200,sara769@company.com,INVALID_PHONE,USA,70000,NO
CUST1287,Alice,Twenty,emma43@yahoo.com,123,,999999999,NO
CUST1288,David,25,mike922@gmail.com,9876543210,UnknownCountry,70000,NO
CUST1289,Alice,Twenty,david307@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST1290,Alice,25,john502@gmail.com,9876543210,USA,999999999,NO
CUST1291,Alice,35,emma728@yahoo.com,123,,-1000,NO
CUST1292,John,Twenty,john300@gmail.com,9876543210,India,999999999,NO
CUST1293,David,Twenty,emma664@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1294,John,Twenty,sara143@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1295,John,Twenty,emma539@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1296,David,200,emma595@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1297,Alice,Twenty,emma797@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1298,John,25,mike41@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1299,Alice,25,emma240@yahoo.com,123,,50000,NO
CUST1300,John,Twenty,mike584@yahoo.com,123,USA,999999999,NO
CUST1301,John,200,mike652@gmail.com,123,,50000,NO
CUST1302,David,Twenty,emma111@company.com,123,UnknownCountry,999999999,NO
CUST1303,,35,mike174@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1304,,Twenty,alice666@gmail.com,INVALID_PHONE,India,-1000,NO
CUST1305,,25,alice409@yahoo.com,123,India,70000,NO
CUST1306,John,Twenty,alice146@yahoo.com,123,,999999999,NO
CUST1307,David,200,alice648@gmail.com,123,UnknownCountry,50000,NO
CUST1308,Alice,200,mike669@yahoo.com,INVALID_PHONE,USA,70000,NO
CUST1309,John,Twenty,david198@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1310,John,200,john667@company.com,9876543210,USA,999999999,NO
CUST1311,David,Twenty,sara776@company.com,123,USA,999999999,NO
CUST1312,Alice,-10,alice518@gmail.com,9876543210,India,999999999,NO
CUST1313,David,35,alice279@gmail.com,9876543210,India,70000,NO
CUST1314,David,-10,emma166@yahoo.com,9876543210,India,70000,NO
CUST1315,John,-10,emma361@company.com,123,,-1000,NO
CUST1316,John,Twenty,emma343@yahoo.com,9876543210,,999999999,NO
CUST1317,Alice,200,mike256@gmail.com,INVALID_PHONE,,50000,NO
CUST1318,John,25,mike558@company.com,INVALID_PHONE,,999999999,NO
CUST1319,John,25,alice861@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST100,David,35,missingdomain@,INVALID_PHONE,,70000,YES
CUST1321,,Twenty,sara235@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1322,John,200,mike761@gmail.com,9876543210,UnknownCountry,70000,NO
CUST1323,John,35,david838@company.com,INVALID_PHONE,USA,-1000,NO
CUST1324,John,-10,david76@yahoo.com,9876543210,India,-1000,NO
CUST1325,David,35,david864@yahoo.com,INVALID_PHONE,,50000,NO
CUST1326,Alice,-10,sara203@gmail.com,9876543210,India,50000,NO
CUST1327,David,35,emma840@yahoo.com,9876543210,UnknownCountry,70000,NO
CUST1328,Alice,Twenty,john93@gmail.com,123,USA,-1000,NO
CUST1329,,Twenty,david264@company.com,INVALID_PHONE,India,999999999,NO
CUST1330,Alice,200,david901@yahoo.com,123,UnknownCountry,999999999,NO
CUST1331,,200,john20@gmail.com,INVALID_PHONE,India,50000,NO
CUST1332,John,200,mike407@gmail.com,123,,-1000,NO
CUST1333,,200,alice652@company.com,9876543210,,-1000,NO
CUST1334,,35,emma653@gmail.com,INVALID_PHONE,USA,70000,NO
CUST1335,,200,emma522@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST1336,Alice,25,sara539@yahoo.com,123,USA,999999999,NO
CUST1337,,25,emma781@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1338,John,25,emma550@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1339,John,35,john666@gmail.com,9876543210,India,-1000,NO
CUST1340,Alice,Twenty,emma167@gmail.com,9876543210,USA,50000,NO
CUST1341,John,-10,alice342@gmail.com,123,UnknownCountry,999999999,NO
CUST1342,David,-10,david444@gmail.com,INVALID_PHONE,,50000,NO
CUST1343,Alice,200,david811@gmail.com,9876543210,,-1000,NO
CUST1344,David,-10,mike745@yahoo.com,123,,-1000,NO
CUST1345,John,-10,sara111@yahoo.com,123,USA,50000,NO
CUST1346,John,Twenty,emma292@gmail.com,9876543210,UnknownCountry,999999999,NO
CUST1347,John,-10,mike2@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1348,,25,emma650@yahoo.com,INVALID_PHONE,USA,50000,NO
CUST1349,Alice,200,david151@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1350,,35,mike876@gmail.com,123,,70000,NO
CUST1351,David,Twenty,sara866@yahoo.com,9876543210,UnknownCountry,50000,NO
CUST1352,,Twenty,alice838@gmail.com,INVALID_PHONE,,-1000,NO
CUST1353,,25,emma258@yahoo.com,123,,50000,NO
CUST1354,Alice,200,alice984@gmail.com,9876543210,,-1000,NO
CUST1355,,35,sara458@gmail.com,123,,70000,NO
CUST1356,John,200,mike437@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1357,,200,mike974@yahoo.com,123,India,70000,NO
CUST1358,John,200,john858@gmail.com,INVALID_PHONE,India,-1000,NO
CUST1359,John,-10,sara690@company.com,123,UnknownCountry,70000,NO
CUST1360,John,200,emma972@company.com,INVALID_PHONE,USA,999999999,YES
CUST1361,John,35,david278@company.com,9876543210,India,999999999,NO
CUST1362,John,200,john153@company.com,9876543210,USA,-1000,NO
CUST1363,,-10,mike933@yahoo.com,9876543210,India,70000,NO
CUST1364,Alice,25,mike86@yahoo.com,123,UnknownCountry,999999999,NO
CUST1365,John,25,alice438@company.com,123,USA,999999999,NO
CUST1366,,Twenty,david452@gmail.com,9876543210,,-1000,NO
CUST1367,John,-10,john527@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST1368,David,Twenty,alice583@gmail.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1369,David,-10,john264@company.com,123,,999999999,NO
CUST1370,,Twenty,mike398@company.com,123,UnknownCountry,-1000,NO
CUST1371,Alice,25,alice532@company.com,INVALID_PHONE,,50000,NO
CUST1372,David,Twenty,mike324@company.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1373,Alice,Twenty,mike198@yahoo.com,123,India,-1000,NO
CUST1374,David,25,john80@gmail.com,123,India,-1000,NO
CUST1375,Alice,35,sara948@company.com,9876543210,UnknownCountry,999999999,NO
CUST1376,David,-10,david554@gmail.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1377,David,-10,david665@company.com,123,USA,-1000,NO
CUST1378,John,25,mike713@gmail.com,9876543210,,999999999,NO
CUST1379,John,-10,john254@yahoo.com,INVALID_PHONE,,50000,NO
CUST1380,Alice,35,missingdomain@,9876543210,UnknownCountry,-1000,NO
CUST1381,Alice,35,david610@company.com,9876543210,UnknownCountry,-1000,NO
CUST1382,,-10,alice126@gmail.com,9876543210,,50000,NO
CUST1383,,200,john451@yahoo.com,INVALID_PHONE,India,50000,NO
CUST1384,John,-10,david567@company.com,9876543210,UnknownCountry,70000,NO
CUST1385,David,-10,david845@gmail.com,123,India,-1000,NO
CUST1386,John,-10,alice94@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1387,John,25,david187@yahoo.com,9876543210,,-1000,NO
CUST1388,David,200,mike627@company.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1389,David,Twenty,mike331@yahoo.com,9876543210,India,999999999,NO
CUST1390,John,25,john549@yahoo.com,INVALID_PHONE,India,50000,NO
CUST1391,David,Twenty,sara979@company.com,123,,70000,NO
CUST1392,Alice,-10,mike528@company.com,123,,50000,NO
CUST1393,,Twenty,mike977@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1394,,35,sara979@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1395,John,35,sara9@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1396,,35,emma781@gmail.com,123,UnknownCountry,-1000,NO
CUST1397,John,-10,david206@yahoo.com,9876543210,USA,70000,NO
CUST1398,David,25,john930@yahoo.com,123,India,-1000,NO
CUST1399,,-10,emma176@company.com,INVALID_PHONE,,999999999,NO
CUST1400,David,200,sara913@yahoo.com,9876543210,USA,999999999,YES
CUST1401,David,25,david343@company.com,9876543210,UnknownCountry,50000,NO
CUST1402,John,25,emma65@company.com,123,UnknownCountry,-1000,NO
CUST1403,David,35,emma207@yahoo.com,123,India,999999999,NO
CUST1404,David,Twenty,sara27@company.com,123,USA,-1000,NO
CUST1405,Alice,25,emma141@yahoo.com,9876543210,USA,50000,NO
CUST1406,John,35,sara77@yahoo.com,123,India,-1000,NO
CUST1407,David,200,david853@gmail.com,123,UnknownCountry,70000,NO
CUST1408,John,25,sara787@gmail.com,123,,-1000,NO
CUST1409,John,-10,mike21@gmail.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1410,John,35,john603@yahoo.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1411,David,35,david805@yahoo.com,123,UnknownCountry,50000,NO
CUST1412,,25,david925@yahoo.com,123,,50000,NO
CUST1413,John,200,mike159@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST1414,,-10,sara406@company.com,9876543210,UnknownCountry,70000,NO
CUST1415,Alice,35,mike997@yahoo.com,123,USA,-1000,NO
CUST1416,,35,mike907@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1417,Alice,35,alice788@company.com,9876543210,UnknownCountry,50000,NO
CUST1418,John,-10,mike941@gmail.com,INVALID_PHONE,India,50000,NO
CUST1419,Alice,Twenty,mike37@gmail.com,123,India,50000,NO
CUST1420,John,-10,alice357@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1421,Alice,Twenty,sara327@gmail.com,INVALID_PHONE,,50000,NO
CUST1422,,200,alice497@yahoo.com,9876543210,USA,50000,NO
CUST1423,,-10,david55@yahoo.com,123,,50000,NO
CUST1424,John,35,sara757@gmail.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1425,,200,mike778@yahoo.com,9876543210,UnknownCountry,70000,NO
CUST1426,,Twenty,mike92@company.com,123,,50000,NO
CUST1427,John,200,alice428@company.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1428,Alice,200,mike533@company.com,INVALID_PHONE,,50000,NO
CUST1429,,25,john216@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST1430,,Twenty,david356@gmail.com,123,India,50000,NO
CUST1431,John,35,emma553@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1432,Alice,-10,david579@gmail.com,123,India,50000,NO
CUST1433,Alice,200,sara333@yahoo.com,123,India,999999999,NO
CUST1434,,-10,sara820@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1435,,Twenty,john382@gmail.com,INVALID_PHONE,India,999999999,NO
CUST1436,John,Twenty,mike649@gmail.com,9876543210,UnknownCountry,999999999,NO
CUST1437,Alice,25,david183@gmail.com,123,India,-1000,NO
CUST1438,,Twenty,david52@company.com,9876543210,UnknownCountry,50000,NO
CUST1439,John,200,david869@gmail.com,9876543210,USA,70000,NO
CUST100,,Twenty,invalidmail,INVALID_PHONE,USA,999999999,YES
CUST1441,Alice,200,david37@company.com,9876543210,USA,999999999,NO
CUST1442,David,35,emma410@gmail.com,9876543210,USA,70000,NO
CUST1443,Alice,-10,sara199@yahoo.com,9876543210,UnknownCountry,999999999,NO
CUST1444,Alice,35,mike977@yahoo.com,9876543210,UnknownCountry,-1000,NO
CUST1445,Alice,Twenty,alice205@gmail.com,123,UnknownCountry,70000,NO
CUST1446,David,35,emma14@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST1447,John,25,alice232@yahoo.com,123,USA,50000,NO
CUST1448,David,35,alice875@gmail.com,9876543210,UnknownCountry,50000,NO
CUST1449,,25,emma870@company.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1450,John,Twenty,alice341@yahoo.com,9876543210,UnknownCountry,70000,NO
CUST1451,,25,david774@yahoo.com,9876543210,UnknownCountry,999999999,NO
CUST1452,Alice,Twenty,mike476@gmail.com,INVALID_PHONE,India,50000,NO
CUST1453,John,-10,mike357@gmail.com,123,USA,50000,NO
CUST1454,Alice,25,emma468@gmail.com,9876543210,,50000,NO
CUST1455,Alice,-10,alice635@company.com,123,,70000,NO
CUST1456,,25,david728@yahoo.com,INVALID_PHONE,India,70000,NO
CUST1457,David,200,david293@company.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1458,John,Twenty,sara417@yahoo.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1459,Alice,-10,sara511@yahoo.com,INVALID_PHONE,,999999999,NO
CUST1460,,-10,david35@company.com,9876543210,India,50000,NO
CUST1461,Alice,200,david240@yahoo.com,9876543210,India,999999999,NO
CUST1462,,200,mike746@company.com,INVALID_PHONE,India,999999999,NO
CUST1463,Alice,200,sara973@company.com,INVALID_PHONE,USA,70000,NO
CUST1464,David,35,john445@company.com,123,India,50000,NO
CUST1465,,25,john361@yahoo.com,123,,50000,NO
CUST1466,David,200,mike462@yahoo.com,INVALID_PHONE,India,999999999,NO
CUST1467,John,25,alice922@yahoo.com,9876543210,India,999999999,NO
CUST1468,,25,john877@yahoo.com,123,,70000,NO
CUST1469,John,200,john443@company.com,9876543210,USA,999999999,NO
CUST1470,Alice,Twenty,sara427@gmail.com,123,India,999999999,NO
CUST1471,David,35,emma863@company.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1472,Alice,25,david229@yahoo.com,9876543210,UnknownCountry,-1000,NO
CUST1473,Alice,Twenty,david521@gmail.com,9876543210,UnknownCountry,50000,NO
CUST1474,John,200,david82@company.com,9876543210,USA,-1000,NO
CUST1475,David,200,sara131@company.com,123,UnknownCountry,999999999,NO
CUST1476,Alice,25,david857@yahoo.com,123,UnknownCountry,70000,NO
CUST1477,John,Twenty,david673@gmail.com,9876543210,,-1000,NO
CUST1478,David,Twenty,sara614@yahoo.com,9876543210,India,-1000,NO
CUST1479,David,25,sara96@gmail.com,9876543210,India,999999999,NO
CUST1480,,200,emma923@gmail.com,9876543210,India,70000,YES
CUST1481,,-10,emma493@yahoo.com,123,UnknownCountry,-1000,NO
CUST1482,John,-10,emma868@company.com,123,USA,999999999,NO
CUST1483,John,Twenty,alice974@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST1484,John,Twenty,mike91@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST1485,,35,john850@company.com,123,,50000,NO
CUST1486,Alice,25,sara469@gmail.com,123,USA,70000,NO
CUST1487,John,-10,david208@gmail.com,9876543210,,50000,NO
CUST1488,David,25,john476@yahoo.com,9876543210,USA,999999999,NO
CUST1489,,-10,emma267@gmail.com,9876543210,UnknownCountry,50000,NO
CUST1490,John,Twenty,alice985@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1491,John,200,david223@yahoo.com,123,India,70000,NO
CUST1492,,-10,sara663@company.com,123,,50000,NO
CUST1493,Alice,35,alice556@company.com,INVALID_PHONE,USA,999999999,NO
CUST1494,,25,emma665@gmail.com,9876543210,,999999999,NO
CUST1495,John,Twenty,sara969@company.com,INVALID_PHONE,,-1000,NO
CUST1496,David,35,david844@gmail.com,INVALID_PHONE,USA,999999999,NO
CUST1497,David,Twenty,emma203@company.com,INVALID_PHONE,USA,70000,NO
CUST1498,Alice,Twenty,david972@company.com,123,,70000,NO
CUST1499,David,-10,emma165@gmail.com,9876543210,UnknownCountry,999999999,NO
CUST1500,Alice,35,test@@gmail.com,123,India,70000,NO
CUST1501,David,25,mike992@gmail.com,123,UnknownCountry,50000,NO
CUST1502,David,25,alice282@company.com,9876543210,,-1000,NO
CUST1503,Alice,200,sara708@company.com,9876543210,India,70000,NO
CUST1504,John,-10,alice243@company.com,123,UnknownCountry,999999999,NO
CUST1505,John,25,mike94@gmail.com,INVALID_PHONE,,999999999,NO
CUST1506,David,200,emma498@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1507,,-10,sara461@gmail.com,123,UnknownCountry,70000,NO
CUST1508,,200,john688@gmail.com,INVALID_PHONE,,70000,NO
CUST1509,Alice,Twenty,john36@gmail.com,123,,-1000,NO
CUST1510,Alice,35,emma856@yahoo.com,9876543210,India,999999999,NO
CUST1511,,35,alice352@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1512,David,25,john502@yahoo.com,9876543210,,999999999,NO
CUST1513,Alice,35,mike652@company.com,9876543210,India,70000,NO
CUST1514,Alice,-10,alice220@yahoo.com,INVALID_PHONE,UnknownCountry,50000,NO
CUST1515,,25,david323@yahoo.com,INVALID_PHONE,UnknownCountry,70000,NO
CUST1516,,35,alice521@yahoo.com,9876543210,UnknownCountry,70000,NO
CUST1517,David,25,sara968@yahoo.com,9876543210,,50000,NO
CUST1518,Alice,-10,emma404@yahoo.com,INVALID_PHONE,,-1000,NO
CUST1519,,200,sara62@gmail.com,INVALID_PHONE,USA,50000,NO
CUST1520,John,200,alice131@company.com,9876543210,India,50000,YES
CUST1521,David,35,john948@company.com,123,,70000,NO
CUST1522,John,-10,sara52@company.com,123,,70000,NO
CUST1523,David,25,mike937@gmail.com,123,USA,50000,NO
CUST1524,David,Twenty,sara793@company.com,123,USA,50000,NO
CUST1525,,-10,sara197@yahoo.com,9876543210,USA,50000,NO
CUST1526,Alice,200,emma569@gmail.com,123,India,70000,NO
CUST1527,John,35,alice755@yahoo.com,INVALID_PHONE,India,50000,NO
CUST1528,David,35,sara576@company.com,INVALID_PHONE,,50000,NO
CUST1529,,25,alice741@company.com,123,India,70000,NO
CUST1530,,Twenty,john942@yahoo.com,9876543210,UnknownCountry,70000,NO
CUST1531,Alice,-10,mike595@gmail.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1532,David,-10,john502@gmail.com,9876543210,India,70000,NO
CUST1533,David,35,david207@company.com,INVALID_PHONE,India,-1000,NO
CUST1534,John,25,alice100@gmail.com,INVALID_PHONE,,999999999,NO
CUST1535,David,200,mike849@company.com,9876543210,,50000,NO
CUST1536,John,25,david134@company.com,9876543210,India,50000,NO
CUST1537,David,25,mike980@company.com,9876543210,India,50000,NO
CUST1538,David,Twenty,mike323@gmail.com,123,UnknownCountry,-1000,NO
CUST1539,Alice,-10,emma951@company.com,INVALID_PHONE,USA,-1000,NO
CUST1540,John,-10,john641@gmail.com,123,UnknownCountry,70000,NO
CUST1541,John,-10,mike480@yahoo.com,123,,-1000,NO
CUST1542,Alice,25,sara573@gmail.com,INVALID_PHONE,India,70000,NO
CUST1543,,Twenty,sara358@company.com,123,India,-1000,NO
CUST1544,David,35,emma807@gmail.com,INVALID_PHONE,,70000,NO
CUST1545,Alice,25,david130@yahoo.com,INVALID_PHONE,UnknownCountry,999999999,NO
CUST1546,David,25,david946@gmail.com,9876543210,,-1000,NO
CUST1547,John,25,sara89@yahoo.com,9876543210,USA,-1000,NO
CUST1548,Alice,25,sara440@company.com,123,UnknownCountry,-1000,NO
CUST1549,David,Twenty,john19@company.com,INVALID_PHONE,,999999999,NO
CUST1550,John,25,mike553@company.com,INVALID_PHONE,,70000,NO
CUST1551,John,-10,sara197@company.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1552,,200,alice857@yahoo.com,123,UnknownCountry,70000,NO
CUST1553,John,25,sara535@company.com,INVALID_PHONE,USA,70000,NO
CUST1554,David,25,mike142@yahoo.com,9876543210,UnknownCountry,-1000,NO
CUST1555,Alice,25,sara139@company.com,123,,-1000,NO
CUST1556,,35,sara798@yahoo.com,INVALID_PHONE,India,-1000,NO
CUST1557,,200,emma628@company.com,9876543210,,50000,NO
CUST1558,David,200,mike305@gmail.com,123,USA,999999999,NO
CUST1559,John,Twenty,david565@gmail.com,123,UnknownCountry,70000,NO
CUST100,John,35,missingdomain@,INVALID_PHONE,UnknownCountry,-1000,YES
CUST1561,,35,alice104@gmail.com,INVALID_PHONE,USA,70000,NO
CUST1562,Alice,-10,john476@gmail.com,9876543210,UnknownCountry,-1000,NO
CUST1563,,35,sara29@yahoo.com,123,UnknownCountry,-1000,NO
CUST1564,David,35,john974@gmail.com,INVALID_PHONE,UnknownCountry,-1000,NO
CUST1565,John,200,john272@yahoo.com,123,,999999999,NO
CUST1566,John,35,emma131@company.com,9876543210,USA,70000,NO
CUST1567,John,35,john796@yahoo.com,9876543210,USA,70000,NO
